CustID,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,Age,FirstPolAge,PremTotal
7132.0,4,2984.0,4.0,1.0,454.2,0.27,479.2,68.35,77.57,14.78,12.78,56.0,23.0,652.6799999999998
7133.0,3,1443.0,4.0,1.0,472.76,0.22,438.86,58.9,94.35,5.78,43.23,30.0,-11.0,641.12
7134.0,3,3280.0,4.0,1.0,-38.78,1.02,343.62,373.95,127.58,13.78,29.23,60.0,36.0,888.16
7135.0,3,3155.0,3.0,1.0,465.99,0.08,513.32,-40.0,41.12,7.89,9.78,54.0,20.0,532.11
7136.0,3,3175.0,4.0,1.0,218.38,0.68,299.5,211.15,177.59,11.78,67.9,56.0,15.0,767.92
7137.0,2,2362.0,4.0,1.0,451.2,0.29,380.07,73.35,174.7,16.78,22.78,49.0,10.0,667.6799999999998
7138.0,1,4028.0,1.0,0.0,820.72,0.28,103.13,735.7,156.14,88.35,95.24,72.0,44.0,1178.56
7139.0,3,2779.0,4.0,1.0,-34.11,1.01,452.42,63.9,107.02,-1.11,-4.0,54.0,30.0,618.23
7140.0,3,3116.0,1.0,0.0,878.96,0.25,184.48,794.05,52.9,120.69,46.12,56.0,33.0,1198.24
7141.0,3,2065.0,4.0,1.0,13.45,0.94,367.96,108.9,177.81,25.56,12.89,43.0,6.0,693.12
7142.0,3,2625.0,1.0,1.0,-28.21,1.01,446.53,-5.55,107.13,7.89,23.56,53.0,17.0,579.5599999999998
7143.0,3,2641.0,1.0,1.0,3.56,0.96,319.84,127.25,206.15,23.67,4.89,31.0,2.0,681.8
7144.0,3,3401.0,1.0,0.0,101.7,0.81,279.83,126.7,176.59,53.9,46.34,77.0,47.0,683.36
7145.0,2,3658.0,4.0,1.0,95.92,0.81,407.41,62.8,94.35,19.56,58.12,63.0,34.0,642.24
7146.0,2,3649.0,4.0,0.0,128.14,0.79,204.04,195.6,278.94,27.56,23.34,73.0,36.0,729.4799999999999
7147.0,3,1568.0,4.0,0.0,877.72,0.13,332.84,560.1,108.91,9.78,24.45,30.0,12.0,1036.08
7148.0,3,2005.0,3.0,1.0,78.8,0.85,424.19,137.25,106.02,3.89,33.45,33.0,-2.0,704.8000000000001
7149.0,4,4412.0,1.0,0.0,623.68,0.24,281.83,333.4,196.26,33.45,6.78,71.0,48.0,851.72
7150.0,4,4197.0,1.0,0.0,322.29,0.46,367.07,63.9,183.7,10.67,19.78,80.0,42.0,645.1199999999999
7151.0,2,1310.0,4.0,1.0,-245.82,1.23,63.79,489.55,123.58,135.47,149.14,23.0,-4.0,961.5300000000001
7152.0,3,1726.0,1.0,1.0,262.61,0.55,271.05,68.9,284.72,-4.0,20.56,35.0,7.0,641.23
7153.0,4,2007.0,4.0,1.0,311.73,0.6,313.06,295.6,177.59,23.45,23.67,38.0,3.0,833.3700000000001
7154.0,1,1239.0,4.0,1.0,673.25,0.27,122.8,460.65,131.47,138.36,99.24,21.0,-6.0,952.52
7155.0,3,3639.0,3.0,1.0,23.12,0.93,461.42,63.9,105.13,15.78,20.78,61.0,31.0,667.01
7156.0,2,1226.0,2.0,1.0,-25.0,1.0,327.95,58.35,192.37,39.34,27.67,36.0,5.0,645.6800000000001
7157.0,2,3822.0,4.0,0.0,279.28,0.56,124.69,146.7,244.38,180.59,-1.0,68.0,47.0,695.36
7158.0,2,1239.0,4.0,1.0,298.85,0.64,62.9,381.75,298.5,57.9,92.35,23.0,-4.0,893.4
7159.0,4,1649.0,1.0,1.0,-34.89,1.02,488.87,24.45,88.35,-3.0,3.89,39.0,7.0,602.5600000000001
7160.0,3,2949.0,4.0,1.0,315.08,0.39,385.85,-40.0,136.58,40.34,34.23,62.0,20.0,557.0000000000001
7161.0,3,3137.0,1.0,1.0,26.45,0.92,532.21,69.45,55.9,-2.0,-4.0,53.0,19.0,651.5600000000001
7162.0,1,3089.0,4.0,1.0,224.26,0.69,342.73,256.15,148.14,31.45,24.56,57.0,22.0,803.03
7163.0,2,1450.0,1.0,1.0,302.85,0.61,94.35,327.85,285.61,114.91,13.67,27.0,-13.0,836.39
7164.0,4,2627.0,3.0,1.0,-10.22,0.98,445.53,53.9,94.24,14.78,6.67,56.0,22.0,615.1199999999999
7165.0,4,1332.0,1.0,0.0,-104.24,1.14,303.17,13.9,117.91,35.45,114.69,37.0,13.0,585.12
7166.0,4,1837.0,3.0,1.0,176.15,0.72,184.48,175.6,288.72,16.67,58.01,37.0,18.0,723.4799999999999
7167.0,1,879.0,1.0,1.0,1455.94,0.14,35.45,1409.15,202.15,76.68,4.89,19.0,-20.0,1728.3200000000004
7168.0,3,4023.0,4.0,1.0,552.1,0.22,373.85,172.8,158.14,11.67,18.78,75.0,35.0,735.24
7169.0,3,2913.0,4.0,1.0,-11.31,0.98,490.65,-1.1,61.79,5.89,15.89,63.0,36.0,573.1199999999999
7170.0,2,1580.0,1.0,1.0,-48.34,1.03,404.41,310.6,82.57,27.56,23.34,31.0,10.0,848.4799999999999
7171.0,1,1590.0,4.0,1.0,896.16,0.32,110.13,919.05,116.8,108.02,103.24,29.0,7.0,1357.2399999999998
7172.0,3,2787.0,1.0,0.0,289.84,0.62,386.74,293.95,75.46,48.12,23.78,61.0,33.0,828.0500000000001
7173.0,3,3008.0,1.0,1.0,-22.66,1.0,539.1,4.45,42.12,-2.0,-0.11,53.0,32.0,583.5600000000001
7174.0,1,664.0,4.0,1.0,41.9,0.89,160.03,72.8,295.39,20.56,72.57,26.0,-5.0,621.3499999999999
7175.0,2,2837.0,1.0,1.0,-33.89,1.01,416.08,79.45,139.47,17.67,8.89,55.0,30.0,661.56
7176.0,2,1696.0,1.0,1.0,147.59,0.82,261.94,477.3,116.91,15.67,105.02,38.0,14.0,976.8399999999999
7177.0,3,3476.0,4.0,1.0,296.38,0.64,215.93,369.5,258.05,48.12,33.628,75.0,38.0,925.2280000000001
7178.0,3,3686.0,2.0,0.0,67.35,0.88,257.16,239.5,174.7,51.01,41.34,72.0,34.0,763.71
7179.0,3,3827.0,4.0,0.0,7.24,0.94,427.08,18.35,106.02,19.56,5.67,71.0,52.0,576.68
7180.0,1,2807.0,4.0,0.0,304.62,0.56,403.41,191.7,86.35,50.12,23.67,49.0,12.0,755.25
7181.0,3,3421.0,1.0,1.0,-25.0,1.0,470.31,23.35,77.46,6.78,23.78,61.0,35.0,601.68
7182.0,3,2964.0,3.0,1.0,-37.0,1.02,336.84,111.7,193.26,18.56,12.0,65.0,37.0,672.3599999999999
7183.0,3,3046.0,2.0,0.0,525.1,0.36,205.15,353.95,310.17,4.89,-9.0,64.0,27.0,865.16
7184.0,3,3626.0,4.0,1.0,191.7,0.72,357.18,216.7,121.8,68.68,12.0,61.0,38.0,776.3599999999999
7185.0,2,2064.0,4.0,1.0,-59.88,1.07,425.08,-45.55,145.36,10.89,-0.22,42.0,11.0,535.56
7186.0,2,2878.0,4.0,1.0,252.82,0.66,215.93,275.6,139.47,92.35,90.13,55.0,35.0,813.48
7187.0,2,3286.0,1.0,1.0,326.51,0.54,339.84,196.7,189.59,11.67,21.56,59.0,18.0,759.3599999999999
7188.0,2,1579.0,1.0,0.0,-38.78,1.02,265.05,338.4,143.25,54.12,67.9,22.0,-14.0,868.72
7189.0,3,3812.0,1.0,0.0,347.63,0.59,233.71,411.75,217.82,-2.0,37.12,67.0,46.0,898.4
7190.0,4,2306.0,2.0,1.0,492.88,0.21,532.88,60.0,54.12,-1.0,12.0,49.0,22.0,658.0
7191.0,2,3168.0,4.0,0.0,82.25,0.84,149.03,107.25,214.15,164.92,34.45,74.0,43.0,669.8
7192.0,3,1334.0,3.0,1.0,-14.22,0.98,364.29,77.25,155.25,17.56,28.34,29.0,9.0,642.6899999999999
7193.0,1,2548.0,1.0,1.0,-24.22,1.0,427.97,123.9,133.58,5.89,-5.11,48.0,24.0,686.23
7194.0,4,1992.0,3.0,1.0,-27.11,1.0,294.39,103.9,244.38,21.56,-2.11,29.0,-4.0,662.1199999999999
7195.0,3,2176.0,3.0,1.0,29.0,0.92,552.66,55.0,35.45,-7.0,6.0,44.0,7.0,642.11
7197.0,2,3944.0,3.0,0.0,223.38,0.63,248.38,93.35,169.92,93.35,58.68,70.0,35.0,663.68
7198.0,3,1872.0,3.0,1.0,474.89,0.1,506.43,-0.55,48.01,4.78,-5.11,47.0,23.0,553.56
7199.0,2,883.0,4.0,1.0,103.8,0.87,231.82,437.85,33.23,125.58,128.8,21.0,-11.0,957.2800000000002
7200.0,1,364.0,1.0,0.0,41.9,0.95,53.12,932.95,198.15,95.35,66.9,19.0,-1.0,1346.47
7201.0,2,1987.0,3.0,1.0,529.56,0.28,251.27,249.5,125.58,85.46,53.79,36.0,9.0,765.6
7202.0,3,4183.0,1.0,0.0,94.69,0.85,178.59,246.7,251.38,50.12,69.57,65.0,26.0,796.3599999999999
7203.0,3,2906.0,2.0,1.0,484.43,0.19,495.76,45.0,74.57,6.0,7.67,49.0,22.0,628.9999999999999
7204.0,3,3913.0,4.0,0.0,383.3,0.39,364.07,83.9,156.03,17.78,44.23,73.0,40.0,666.01
7205.0,2,1426.0,4.0,1.0,304.73,0.54,303.39,143.35,213.04,28.45,26.34,26.0,-10.0,714.57
7206.0,3,3742.0,3.0,0.0,307.94,0.63,238.38,388.95,157.14,56.01,70.68,72.0,53.0,911.1599999999999
7207.0,3,1213.0,3.0,1.0,429.3,0.44,224.71,290.6,242.38,54.9,-6.11,32.0,1.0,806.48
7208.0,3,3130.0,4.0,1.0,-27.0,1.0,477.2,172.8,79.46,15.78,-1.0,60.0,39.0,744.24
7209.0,2,3098.0,4.0,1.0,515.87,0.19,473.2,79.45,97.24,7.89,11.78,51.0,22.0,669.56
7210.0,3,1724.0,3.0,1.0,12.45,0.95,301.5,163.35,221.93,24.45,37.45,31.0,-1.0,748.6800000000001
7211.0,4,2754.0,3.0,1.0,472.97,0.27,376.96,99.45,157.03,30.56,21.56,55.0,14.0,685.5599999999998
7212.0,1,836.0,3.0,1.0,-13.22,0.99,285.5,256.15,225.71,11.78,14.78,27.0,-8.0,793.92
7213.0,3,2308.0,4.0,1.0,380.86,0.38,420.97,88.9,133.47,8.78,-2.11,55.0,22.0,650.01
7214.0,3,4274.0,1.0,0.0,184.82,0.7,154.92,166.7,321.95,10.67,43.12,77.0,53.0,697.3599999999999
7215.0,2,1373.0,1.0,1.0,556.43,0.29,261.27,271.15,154.03,81.46,49.01,26.0,4.0,816.92
7216.0,2,1707.0,1.0,1.0,197.82,0.71,175.59,278.95,248.27,47.23,31.23,35.0,11.0,781.27
7217.0,2,1858.0,1.0,1.0,224.49,0.66,287.72,200.6,151.14,62.79,38.23,38.0,19.0,740.48
7218.0,3,1706.0,4.0,1.0,-40.22,1.03,445.75,4.45,121.69,8.78,10.89,34.0,8.0,591.56
7219.0,2,3369.0,4.0,1.0,7.34,0.96,308.28,330.05,119.69,31.34,63.68,59.0,38.0,853.04
7220.0,2,3829.0,4.0,0.0,444.75,0.23,412.3,25.0,111.8,28.45,32.45,75.0,40.0,610.0000000000001
7221.0,2,2933.0,4.0,1.0,300.2,0.37,466.31,-75.0,108.02,4.89,13.78,58.0,25.0,518.0
7222.0,3,1982.0,1.0,1.0,444.75,0.32,346.51,113.35,211.15,7.78,9.89,36.0,4.0,688.68
7223.0,1,2308.0,4.0,1.0,109.48,0.84,78.35,362.3,103.02,158.92,147.25,50.0,16.0,849.8399999999999
7224.0,2,1021.0,1.0,1.0,309.06,0.57,264.16,226.15,181.48,41.23,69.9,22.0,-3.0,782.9200000000001
7225.0,1,3035.0,4.0,1.0,1040.32,0.29,116.91,1123.55,195.26,35.45,22.78,55.0,31.0,1493.95
7226.0,1,683.0,4.0,1.0,31.12,0.95,46.23,627.9,145.14,136.58,146.47,18.0,-13.0,1102.32
7227.0,4,1931.0,1.0,1.0,-55.78,1.05,414.08,4.45,140.47,-1.11,29.67,41.0,15.0,587.56
7228.0,1,486.0,3.0,1.0,720.69,0.44,62.9,894.05,164.03,40.23,171.03,21.0,-18.0,1332.24
7229.0,3,3928.0,1.0,0.0,245.06,0.64,267.83,210.05,204.15,18.78,41.23,65.0,24.0,742.04
7230.0,2,420.0,3.0,1.0,92.58,0.85,145.14,245.05,284.72,27.56,78.57,20.0,-1.0,781.04
7231.0,3,2529.0,4.0,1.0,493.98,0.18,494.87,35.0,83.46,16.78,5.89,40.0,2.0,636.0
7232.0,2,2591.0,2.0,0.0,89.12,0.83,334.73,113.9,192.37,22.45,22.67,59.0,28.0,686.12
7233.0,1,665.0,4.0,0.0,275.28,0.69,42.34,480.65,150.25,151.14,149.14,17.0,-17.0,973.52
7234.0,3,1537.0,4.0,1.0,247.94,0.58,280.83,73.9,265.94,25.45,7.89,28.0,3.0,654.0100000000001
7235.0,2,1332.0,1.0,1.0,202.71,0.67,129.58,94.45,284.61,98.13,75.79,30.0,1.0,682.56
7236.0,3,3759.0,4.0,0.0,329.06,0.57,234.49,300.05,232.6,9.89,54.01,74.0,54.0,831.04
7237.0,2,4030.0,4.0,0.0,160.59,0.74,215.93,167.8,265.94,38.23,30.34,72.0,48.0,718.2400000000001
7238.0,1,1079.0,4.0,1.0,-25.0,1.0,37.12,88.35,118.91,242.38,151.03,18.0,-14.0,637.79
7239.0,4,2366.0,4.0,1.0,516.2,0.25,392.85,148.35,163.92,4.78,10.78,48.0,9.0,720.68
7240.0,3,3582.0,4.0,0.0,212.38,0.62,237.38,48.35,236.71,34.23,62.9,71.0,38.0,619.57
7241.0,2,2470.0,4.0,1.0,476.54,0.23,492.65,84.45,59.79,9.78,8.89,48.0,28.0,655.56
7242.0,2,4302.0,3.0,0.0,355.64,0.4,197.48,82.25,189.37,65.79,100.91,75.0,49.0,635.8
7243.0,3,3066.0,3.0,1.0,451.75,0.32,335.84,128.35,205.26,16.56,12.56,46.0,27.0,698.5699999999998
7244.0,3,2550.0,4.0,1.0,-19.11,0.99,396.52,128.9,147.14,5.89,10.78,46.0,25.0,689.2299999999999
7245.0,2,3033.0,4.0,0.0,339.07,0.57,331.73,310.6,167.81,18.56,13.78,55.0,18.0,842.48
7246.0,3,1150.0,4.0,1.0,-15.99,0.99,229.71,72.8,261.16,5.78,63.79,29.0,-10.0,633.24
7247.0,2,1305.0,1.0,1.0,-25.0,1.0,250.27,347.3,112.8,115.91,17.56,34.0,15.0,843.8399999999999
7248.0,1,342.0,4.0,1.0,-143.58,1.11,17.67,598.45,73.57,224.82,136.25,18.0,-1.0,1050.76
7249.0,2,1123.0,1.0,1.0,215.38,0.65,307.17,123.9,195.26,2.89,66.79,40.0,0.0,696.01
7250.0,3,2073.0,4.0,1.0,238.27,0.61,307.28,131.7,147.25,49.12,44.01,41.0,14.0,679.36
7251.0,2,1244.0,3.0,1.0,-47.67,1.03,294.39,354.5,136.58,83.57,22.67,38.0,12.0,891.7099999999999
7252.0,2,1133.0,4.0,0.0,400.74,0.52,56.79,368.95,298.39,96.24,70.79,18.0,-5.0,891.16
7253.0,4,3581.0,1.0,0.0,-40.78,1.02,428.97,88.9,115.8,15.78,7.67,73.0,37.0,657.1199999999999
7254.0,3,2482.0,2.0,1.0,466.87,0.26,476.09,79.45,90.24,-7.0,22.78,52.0,15.0,661.56
7255.0,2,1426.0,1.0,1.0,464.54,0.54,91.35,579.0,236.49,89.46,59.9,19.0,-14.0,1056.2
7256.0,3,1435.0,4.0,1.0,320.39,0.59,113.91,270.6,364.29,62.9,23.78,28.0,-6.0,835.4799999999999
7257.0,2,2600.0,4.0,1.0,430.53,0.32,455.53,141.15,69.68,9.224,6.67,50.0,18.0,682.2539999999999
7258.0,3,1844.0,2.0,1.0,424.09,0.27,404.63,33.9,168.92,-1.11,12.78,46.0,25.0,619.1199999999999
7259.0,3,3980.0,1.0,0.0,-89.79,1.07,219.04,393.95,216.04,64.79,42.34,73.0,38.0,936.16
7260.0,3,1396.0,1.0,1.0,-23.22,1.0,367.96,9.45,194.48,2.0,9.67,31.0,-3.0,583.56
7261.0,1,620.0,4.0,0.0,621.91,0.36,99.13,563.45,93.24,121.69,137.36,22.0,-19.0,1014.87
7262.0,3,1746.0,1.0,1.0,334.85,0.41,309.06,48.9,247.49,4.78,1.89,36.0,-1.0,612.12
7263.0,2,1567.0,1.0,1.0,255.94,0.62,280.94,157.8,247.49,22.56,34.56,33.0,-8.0,743.3499999999999
7264.0,2,1763.0,4.0,1.0,381.86,0.32,383.96,13.9,167.92,10.67,19.67,33.0,9.0,596.1199999999999
7265.0,3,3927.0,1.0,0.0,254.72,0.67,279.72,304.5,243.6,9.89,9.89,67.0,42.0,847.6
7266.0,4,3238.0,1.0,1.0,515.21,0.16,504.76,49.45,73.57,12.89,-1.11,63.0,24.0,639.56
7267.0,4,4597.0,3.0,0.0,295.53,0.41,460.53,-65.0,134.58,-5.0,14.89,81.0,40.0,540.0
7268.0,4,1732.0,1.0,1.0,145.92,0.76,401.52,152.25,140.36,21.67,3.0,30.0,-8.0,718.8
7269.0,2,1813.0,1.0,1.0,-8.21,0.97,157.14,58.35,284.61,46.01,87.57,33.0,0.0,633.6800000000001
7270.0,3,2432.0,3.0,0.0,-40.0,1.02,362.18,354.5,82.35,37.23,52.23,50.0,8.0,888.4900000000001
7271.0,1,1604.0,1.0,1.0,441.76,0.51,161.14,441.2,208.04,4.89,130.69,24.0,-1.0,945.9599999999998
7272.0,3,2674.0,2.0,1.0,798.82,0.16,214.15,466.2,159.14,23.67,119.8,54.0,24.0,982.9599999999999
7273.0,2,1943.0,1.0,0.0,-7.22,0.97,503.76,53.35,43.23,30.56,17.78,37.0,9.0,648.68
7274.0,3,3790.0,1.0,0.0,165.47,0.73,264.94,143.35,223.71,10.78,57.9,69.0,48.0,700.68
7275.0,3,3385.0,1.0,1.0,355.74,0.43,380.74,98.35,160.03,23.67,4.89,57.0,32.0,667.68
7276.0,3,2344.0,3.0,1.0,-145.0,1.23,489.76,-60.0,89.46,2.89,2.89,48.0,10.0,525.0
7277.0,2,2485.0,1.0,1.0,-28.99,1.01,487.09,-25.55,47.12,21.56,19.45,49.0,11.0,549.67
7278.0,2,3712.0,4.0,0.0,348.07,0.38,354.29,19.45,207.04,2.89,15.89,71.0,37.0,599.56
7279.0,3,2604.0,3.0,1.0,-27.0,1.0,497.76,10.0,80.35,-1.0,2.0,44.0,22.0,589.11
7280.0,3,3294.0,1.0,1.0,662.9,0.14,420.97,266.15,97.24,11.78,0.78,56.0,31.0,796.92
7281.0,2,2781.0,3.0,0.0,-26.0,1.0,578.33,40.0,7.78,-2.0,3.0,49.0,27.0,627.11
7282.0,1,3622.0,4.0,0.0,14.23,0.96,190.48,628.45,230.71,42.23,-3.0,69.0,27.0,1088.8700000000001
7283.0,1,2674.0,2.0,1.0,286.95,0.56,316.95,170.6,151.03,35.45,40.45,45.0,26.0,714.48
7284.0,1,2643.0,1.0,1.0,333.51,0.54,309.39,230.6,140.36,72.57,23.45,45.0,10.0,776.3700000000001
7285.0,3,2815.0,2.0,1.0,-31.78,1.01,394.63,142.8,149.36,6.78,6.67,52.0,15.0,700.24
7286.0,3,1772.0,1.0,1.0,467.08,0.24,418.3,60.0,124.58,13.78,27.34,36.0,4.0,644.0
7287.0,2,3231.0,3.0,0.0,-41.78,1.02,121.8,83.35,379.85,16.78,70.9,73.0,51.0,672.68
7288.0,1,1889.0,4.0,1.0,307.62,0.45,45.01,62.8,163.81,275.83,56.79,21.0,-17.0,604.24
7289.0,3,3396.0,4.0,0.0,229.27,0.61,254.27,63.35,291.61,18.56,19.78,70.0,41.0,647.5699999999999
7290.0,1,3969.0,3.0,0.0,970.09,0.28,105.02,995.2,88.24,81.57,105.13,67.0,35.0,1375.1599999999999
7291.0,4,2957.0,1.0,1.0,282.64,0.39,449.53,-70.0,115.8,6.78,4.89,49.0,26.0,506.99999999999994
7292.0,2,3458.0,1.0,0.0,62.02,0.89,239.71,271.15,219.04,40.12,46.9,62.0,37.0,816.92
7293.0,2,1647.0,1.0,1.0,594.01,0.35,218.82,456.2,222.93,2.89,53.12,34.0,-3.0,953.96
7294.0,3,2571.0,4.0,1.0,396.76,0.16,486.76,-65.0,75.46,3.0,1.89,40.0,8.0,502.10999999999996
7295.0,2,4224.0,1.0,0.0,579.21,0.5,61.68,781.8,199.37,145.25,32.34,80.0,45.0,1220.4399999999998
7296.0,2,1012.0,1.0,1.0,489.75,0.55,62.01,659.0,267.94,58.79,85.46,26.0,-14.0,1133.2
7297.0,3,2687.0,1.0,1.0,-59.44,1.06,325.06,-0.55,188.37,39.34,33.34,54.0,23.0,585.5600000000001
7298.0,3,3341.0,1.0,0.0,-37.0,1.02,477.2,84.45,97.13,4.89,16.89,72.0,41.0,680.56
7299.0,3,2838.0,3.0,1.0,533.87,0.28,343.4,246.7,104.02,46.01,31.23,63.0,24.0,771.3599999999999
7300.0,1,863.0,4.0,1.0,442.1,0.41,47.23,253.95,317.95,74.57,91.35,23.0,2.0,785.0500000000001
7301.0,2,3883.0,3.0,0.0,187.6,0.69,220.71,132.8,287.5,16.56,24.67,67.0,42.0,682.2399999999999
7302.0,2,1088.0,3.0,0.0,280.39,0.7,129.58,520.1,179.59,38.34,137.47,18.0,-3.0,1005.0800000000002
7303.0,2,2947.0,1.0,1.0,451.09,0.21,467.2,14.45,107.13,2.89,8.89,54.0,15.0,600.56
7304.0,2,2020.0,4.0,1.0,584.1,0.14,515.54,104.45,76.68,6.0,4.89,48.0,19.0,707.5600000000001
7305.0,1,1518.0,2.0,0.0,-280.16,1.31,97.35,288.4,178.81,140.36,114.8,20.0,-7.0,819.7199999999999
7306.0,3,2874.0,4.0,1.0,0.34,0.96,504.43,29.45,56.9,5.0,-4.11,45.0,11.0,591.67
7307.0,1,622.0,3.0,1.0,110.8,0.89,57.12,937.95,107.798,174.7,78.68,16.0,-13.0,1356.248
7308.0,2,1242.0,3.0,0.0,500.21,0.47,49.01,476.2,70.79,365.18,21.78,23.0,-10.0,982.96
7309.0,2,2753.0,1.0,1.0,156.7,0.75,336.73,181.7,180.48,24.45,8.0,44.0,14.0,731.3600000000001
7310.0,1,3336.0,3.0,1.0,324.51,0.62,287.72,382.85,124.8,94.35,32.56,53.0,29.0,922.28
7311.0,3,2290.0,1.0,1.0,-22.0,1.0,557.66,25.0,26.45,3.0,2.0,49.0,12.0,614.11
7312.0,3,1372.0,1.0,1.0,-18.22,0.99,197.26,3.9,287.5,6.78,64.68,26.0,-4.0,560.1199999999999
7313.0,2,3415.0,1.0,0.0,344.07,0.5,258.05,186.7,185.59,41.34,69.68,64.0,27.0,741.3600000000001
7314.0,1,901.0,1.0,1.0,786.39,0.43,46.23,1029.65,138.47,165.03,53.23,19.0,-9.0,1432.6100000000001
7315.0,2,3994.0,3.0,0.0,195.37,0.71,231.6,206.7,287.5,10.89,13.67,76.0,50.0,750.3599999999999
7316.0,3,3989.0,3.0,0.0,-75.55,1.1,479.87,-40.55,81.35,0.89,-10.0,71.0,39.0,511.55999999999995
7317.0,2,519.0,3.0,1.0,77.24,0.92,55.9,878.5,168.92,160.14,46.34,23.0,-4.0,1309.8
7318.0,2,1323.0,4.0,1.0,-9.54,0.97,342.51,-11.1,206.15,26.56,5.0,34.0,8.0,569.1199999999999
7319.0,3,1488.0,3.0,1.0,559.76,0.35,174.81,369.5,275.83,22.45,62.9,27.0,8.0,905.4899999999999
7320.0,2,3196.0,2.0,0.0,3.56,0.97,214.82,373.4,156.92,28.56,117.02,56.0,16.0,890.7199999999999
7321.0,2,3664.0,1.0,0.0,104.13,0.82,339.73,157.8,175.7,34.34,28.67,74.0,33.0,736.24
7322.0,3,3346.0,4.0,0.0,173.47,0.73,139.47,177.8,281.61,120.8,20.67,74.0,44.59999999999991,740.3499999999999
7323.0,3,2300.0,2.0,1.0,435.88,0.15,495.65,-45.55,63.79,10.78,14.89,48.0,11.0,539.56
7324.0,1,2382.0,2.0,1.0,4.78,0.95,481.87,30.0,84.57,-0.11,19.78,41.0,13.0,616.11
7325.0,3,3499.0,3.0,0.0,-58.2,1.06,308.28,-16.1,260.16,2.89,1.89,74.0,47.0,557.1199999999999
7326.0,3,3171.0,4.0,1.0,452.76,0.17,483.98,5.0,92.24,-1.11,-2.0,64.0,26.0,578.11
7327.0,3,2252.0,4.0,1.0,76.14,0.86,256.27,185.6,220.04,38.23,46.23,53.0,16.0,746.37
7328.0,2,3719.0,3.0,1.0,270.29,0.5,347.62,-5.55,169.92,34.23,41.23,56.0,19.0,587.45
7329.0,3,2192.0,1.0,1.0,21.57,0.92,231.49,-0.55,308.39,18.56,28.56,33.0,9.0,586.4499999999998
7330.0,3,2307.0,4.0,1.0,417.54,0.19,479.2,-45.55,101.02,3.89,8.89,41.0,10.0,547.4499999999999
7331.0,2,2971.0,3.0,1.0,648.24,0.1,439.86,181.15,75.68,9.89,42.34,54.0,30.0,748.9200000000001
7332.0,3,3232.0,4.0,1.0,-13.33,0.98,391.85,9.45,176.59,1.89,9.78,65.0,25.0,589.56
7333.0,3,2821.0,4.0,1.0,-94.0,1.13,548.88,-70.0,45.23,-2.0,7.0,51.0,28.0,529.11
7334.0,3,3850.0,1.0,0.0,84.24,0.84,315.95,118.35,248.49,7.0,-2.11,70.0,50.0,687.68
7335.0,3,1826.0,1.0,1.0,-42.67,1.03,427.19,122.8,116.69,11.67,6.0,43.0,8.0,684.35
7336.0,2,3973.0,2.0,0.0,-117.79,1.15,172.92,4.45,277.94,97.24,53.01,74.0,50.0,605.56
7337.0,2,3284.0,4.0,1.0,263.72,0.57,290.61,99.45,180.59,51.9,50.01,54.0,22.0,672.56
7338.0,2,2495.0,1.0,1.0,442.1,0.16,507.54,-35.55,72.68,6.89,2.0,47.0,20.0,553.5600000000001
7339.0,3,3964.0,1.0,0.0,372.73,0.44,296.61,113.9,269.05,19.67,6.89,70.0,40.0,706.1199999999999
7340.0,3,2326.0,1.0,1.0,384.31,0.29,429.97,-20.55,149.36,-0.11,15.89,34.0,14.0,574.56
7341.0,2,1271.0,1.0,0.0,26.01,0.93,102.02,175.6,307.17,84.35,33.34,24.0,-11.0,702.48
7342.0,2,3473.0,2.0,0.0,228.28,0.57,249.16,43.35,219.93,39.23,40.12,74.0,48.0,591.7900000000001
7343.0,2,3256.0,1.0,1.0,-95.1,1.13,511.54,-40.55,62.79,4.89,15.89,50.0,20.0,554.56
7344.0,3,2013.0,4.0,1.0,450.97,0.3,361.29,128.35,175.59,5.78,13.67,45.0,17.0,684.68
7345.0,3,2754.0,1.0,1.0,-40.78,1.02,339.73,423.4,171.81,2.89,12.89,56.0,15.0,950.72
7346.0,2,2314.0,3.0,0.0,-25.0,1.0,371.18,146.15,118.69,43.23,11.67,46.0,28.0,690.92
7347.0,3,1468.0,4.0,1.0,123.37,0.72,193.37,-45.0,197.37,124.8,65.57,24.0,-3.0,536.11
7348.0,3,1354.0,3.0,1.0,67.35,0.89,161.03,339.5,301.39,-4.0,60.68,29.0,-6.0,858.5999999999999
7349.0,2,2825.0,1.0,1.0,-192.0,1.32,549.88,-70.0,35.34,16.78,-9.0,51.0,24.0,523.0
7350.0,3,1929.0,3.0,1.0,72.23,0.85,476.2,89.45,96.13,8.89,-1.11,39.0,18.0,669.56
7351.0,3,1745.0,4.0,1.0,296.87,0.43,442.86,-45.55,149.36,-4.0,17.89,41.0,21.0,560.5600000000001
7352.0,2,2951.0,1.0,1.0,460.3,0.53,117.8,536.2,230.71,93.35,50.9,64.0,39.0,1028.96
7353.0,3,4301.0,2.0,0.0,215.49,0.66,228.82,156.7,296.61,11.67,11.56,70.0,34.0,705.3599999999999
7354.0,3,3329.0,2.0,1.0,539.55,0.08,540.99,29.45,37.34,8.290000000000001,5.89,53.0,22.0,621.96
